Vocab,ไทย,Japanese,gosho number,Reference,,,,,,,,,,,,,,,,,,,,,
seven kinds of treasures,ทรัพย์สมบัติ 7 ชนิด,,32,,,,,,,,,,,,,,,,,,,,,,
seven places and eight assemblies,7 สถานที่ 8 การประชุม,,13,,,,,,,,,,,,,,,,,,,,,,
seven reigns of the heavenly deities and the five reigns of the earthly deities,7 รัชสมัยที่เป็นเชื้อสายเทพสวรรค์ และ 5 รัชสมัยที่เป็นเชื้อสายเทพปฐพี,,16,,,,,,,,,,,,,,,,,,,,,,
seven stars in the Big Dipper,(13) ดาวทั้ง 7 ในกลุ่มดาวอุตราษาฒ / (48) ดาว 7 ดวงในกลุ่มดาวกระบวยใหญ่,,"13,48",,,,,,,,,,,,,,,,,,,,,,
"Seven Worthies of the Bamboo Grove: Shan T’ao, Hsi K’ang, Juan Chi, Juan Hsien, Wang Jung, Hsiang Hsiu, and Liu Ling",7 ปราชญ์แห่งป่าไผ่: ซานเทา จีคัง หร่วนจี๋ หย่วนเสียน หวางหยง เซี่ยงซิ่ว และหลิวหลิง,,55,,,,,,,,,,,,,,,,,,,,,,
Seventeen differences,ความแตกต่าง 17 ประการ,,13,,,,,,,,,,,,,,,,,,,,,,
sexual acts,ร่วมประเวณี,,9,,,,,,,,,,,,,,,,,,,,,,
sexual desire,กามฉันทะ,,13,,,,,,,,,,,,,,,,,,,,,,
shakra in disguise,พระอินทร์จำแลง,,36,,,,,,,,,,,,,,,,,,,,,,
Shakra’s palace Joyful,ไวชยันตวิมานอันเป็นพระราชวังของพระอินทร์,,48,,,,,,,,,,,,,,,,,,,,,,
Shakra’s palace Joyful to See,ไวชยันตวิมาน,,48,,,,,,,,,,,,,,,,,,,,,,
shakubuku method,วิธีชะขุบุขุ,,13,,,,,,,,,,,,,,,,,,,,,,
Shakyamuni Buddha,พระศากยมุนีพุทธะ,,161,,,,,,,,,,,,,,,,,,,,,,
"Shakyamuni Buddha, the lord of teachings, who had been enlightened from remote ages past",พระศากยมุนีพุทธะผู้เป็นศาสดาที่บรรลุพุทธภาวะตั้งแต่สมัยกาลนาน,,13,,,,,,,,,,,,,,,,,,,,,,
Shakyamuni’s lifetime,,,,,,,,,,,,,,,,,,,,,,,,,
shallow teachings,คำสอนที่ตื้น,,8,,,,,,,,,,,,,,,,,,,,,,
"Shan T’ao, Hsi K’ang, Juan Chi, Juan Hsien, Wang Jung, Hsiang Hsiu, and Liu Ling",ซานเทา จีคัง หร่วนจี๋ หย่วนเสียน หวางหยง เซี่ยงซิ่ว และหลิวหลิง,,55,,,,,,,,,,,,,,,,,,,,,,
Shao Hao,เฉ่าเฮ่า ,,,,,,,,,,,,,,,,,,,,,,,,
"shards and rubble,",เศษกระเบื้องและเศษหิน,,382,,,,,,,,,,,,,,,,,,,,,,
shards and stones,เศษกระเบื้องและหิน,,17,,,,,,,,,,,,,,,,,,,,,,
Shāriputra will become the Thus Come One Flower Glow ,พระสารีบุตรจะได้เป็นพระปัทมประภาตถาคต ,,30,,,,,,,,,,,,,,,,,,,,,,
shavepate,พวกโกนหัวโล้น,,2,,,,,,,,,,,,,,,,,,,,,,
sheep,"บุคคลที่เหนียมอายและถูกชักจูงได้ง่าย,ศาสนิกชน",,8,,,,,,,,,,,,,,,,,,,,,,
sheep’s eyes,ดวงตาของแกะ,,8,,,,,,,,,,,,,,,,,,,,,,
sheer force of numbers,จำนวนมาก,,10,,,,,,,,,,,,,,,,,,,,,,
Shen Nung,เสินหนง,,42,,,,,,,,,,,,,,,,,,,,,,
"Shen-fang, Chia-shang, P’u-kuang, and K’uei-chi",เฉินฟาง เจียฉาง ผูก้วง และกุ้ยฉือ,,30,,,,,,,,,,,,,,,,,,,,,,
Shiga Prefecture,จังหวัดชิงะ,,13,,,,,,,,,,,,,,,,,,,,,,
Shih Hu,ฉีหู,,30,,,,,,,,,,,,,,,,,,,,,,
Shih K’uang ,ซือกว่าน,,3,,,,,,,,,,,,,,,,,,,,,,
Shiiji Shirō,ชิอิจิ ชิโร,,3,,,,,,,,,,,,,,,,,,,,,,
Shijo Kingo,ชิโจคิงโงะ,,35,,,,,,,,,,,,,,,,,,,,,,
Shijo Saemon = Shijo Nakatsukasa Saburo Saemon = Shijo Kingo,ชิโจ ซาเอมน = ชิโจ นาคาสึคาสะ ซาบุโร ซาเอมน = ชิโจคิงโงะ,,,,,,,,,,,,,,,,,,,,,,,,
Shijuku-in temple,วัดชิจูขุอิน,,167,,,,,,,,,,,,,,,,,,,,,,
Shimosa Province,จังหวัดชิโมสะ,,"4, 24, 82, 89, 259",,,,,,,,,,,,,,,,,,,,,,
Shimotsuke-bo,ชิโมสึเกะโบ,,167,,,,,,,,,,,,,,,,,,,,,,
(province of) Shimotsuke,จังหวัดชิโมจึเขะ,,"66, 88",,,,,,,,,,,,,,,,,,,,,,
Shimoyama Hyogo Goro Mitsumoto,ท่านชิโมยามะ เฮียวโงะ โงโร มิตจึโมโตะ ,,281,,,,,,,,,,,,,,,,,,,,,,
shining object,วัตถุสว่างไสว,,23,,,,,,,,,,,,,,,,,,,,,,
shipbuilder ,ช่างต่อเรือ,,3,,,,,,,,,,,,,,,,,,,,,,
Shishigatani,ชิชิงะทานิ,,37,,,,,,,,,,,,,,,,,,,,,,
Shōdai-nyo,นางโมคคัลลี,,,,,,,,,,,,,,,,,,,,,,,,
Shōgaku-bō,พระโชงะขุโบ,,13,,,,,,,,,,,,,,,,,,,,,,
Shogen,ยุคสมัยโซเง็น (ค.ศ.1259),,2,,,,,,,,,,,,,,,,,,,,,,
Shōgen,โชเง็น,,16,,,,,,,,,,,,,,,,,,,,,,
shogunate,ผู้สำเร็จราชการ,,,,,,,,,,,,,,,,,,,,,,,,
shoju,วิธีโชจุ,,13,,,,,,,,,,,,,,,,,,,,,,
"shoka era, Shōka era",สมัยโชกะ (ยืนยันJP แล้ว) 2021-09-18,,"2, 13, 16, 28, 30",,,,,,,,,,,,,,,,,,,,,,
Shoko,โชโค,,2,,,,,,,,,,,,,,,,,,,,,,
"Shōni Sukeyoshi (1198–1281), the constable of Iki, Tsushima, Chikuzen, Buzen, and Hizen provinces",โชนิ สุเขะโยชิ (ค.ศ. 1198-1281) ผู้ตรวจการจังหวัดอิคิ จังหวัดจึชิมะ จังหวัดจิขุเซ็น จังหวัดบุเซ็น และจังหวัดฮิเซ็น.  ,,63,,,,,,,,,,,,,,,,,,,,,,
shore ,ฟาก / ฝั่ง,,3,,,,,,,,,,,,,,,,,,,,,,
short communications ,จดหมายสั้น ๆ,,,,,,,,,,,,,,,,,,,,,,,,
"Shou-meng, king of Wu",โซ่วเมิ่ง เจ้ารัฐอู๋,,30,,,,,,,,,,,,,,,,,,,,,,
shramana,สมณะ,,7,,,,,,,,,,,,,,,,,,,,,,
Shrāvastī (country of),แคว้นสาวัตถี,,"7,38",,,,,,,,,,,,,,,,,,,,,,
shun,กีดกัน / รังเกียจ/ หน่ายหนี,,9,,,,,,,,,,,,,,,,,,,,,,
Shunkan,พระชุนคัน,,37,,,,,,,,,,,,,,,,,,,,,,
sightless person,ตาบอด,,17,,,,,,,,,,,,,,,,,,,,,,
Silla and Paekche [in Korea],ชิลลาและแพ็กเจ [ในประเทศเกาหลี],,30,,,,,,,,,,,,,,,,,,,,,,
similarly,ในทำนองเดียวกัน,,61,,,,,,,,,,,,,,,,,,,,,,
simply,เพียง,,69,,,,,,,,,,,,,,,,,,,,,,
simultaneously with causes and results,เหตุกับผลเกิดขึ้นในเวลาเดียวกัน,,47,,,,,,,,,,,,,,,,,,,,,,
"Since hatred and jealousy toward this sutra abound even when the Thus Come One is in the world, how much more will this be so after his passing",เนื่องจากความเกลียดชังและความริษยาต่อพระสูตรนี้มีมาก แม้ในขณะที่พระตถาคตเจ้ายังอยู่ในโลก นับประสาอะไรกับในสมัยหลังจากพระองค์ปรินิพพานแล้ว,,"6, 7, 55",,,,,,,,,,,,,,,,,,,,,,
Sincere repentance ,ขอขมาจากใจจริง,,129,,,,,,,,,,,,,,,,,,,,,,
sing praise,ป้อยกคำยกย่องสรรเสริญ,,30,,,,,,,,,,,,,,,,,,,,,,
single law,ธรรมะเพียงหนึ่งเดียว,,30 315 189 177 ,,,,,,,,,,,,,,,,,,,,,,
single principle,กฎเพียงหนึ่งเดียว,,introduction,,,,,,,,,,,,,,,,,,,,,,
single truth of Zen,สัจธรรมหนึ่งเดียวนี้ของเซน,,13,,,,,,,,,,,,,,,,,,,,,,
singles out, เจาะจง/ เลือกเฉพาะ / ระบุถึง,,"8, 13, 47",,,,,,,,,,,,,,,,,,,,,,
sit upright,นั่งตัวตรง,,13,,,,,,,,,,,,,,,,,,,,,,
"six corrupted monks -- Nanda, Upananda, Kālodāyin, Chanda, Ashvaka, and Punarvasu.",ฉัพพัคคีย์ 6 -- พระนันทะ พระอุปนันทะ พระกาฬุทายี พระฉันทะ พระอัศวกะ พระปุนัพพสุกะ,,18,,,,,,,,,,,,,,,,,,,,,,
six different ways,หกวิถี,,168,,,,,,,,,,,,,,,,,,,,,,
six kinds of practices,การบำเพ็ญเพียรบารมี 6,,58,,,,,,,,,,,,,,,,,,,,,,
six paths of existence and the four forms of birth,คติ 6 และ กำเนิด 4,,13,,,,,,,,,,,,,,,,,,,,,,
sixth heaven of Freely Enjoying Things Conjured by Others,สวรรค์ชั้นที่ 6 ชื่อปรนิมมิตวสวัสดี,,38,,,,,,,,,,,,,,,,,,,,,,
Sixty Verses of Reasoning (Skt: Yukti-shashthika-karita),ยุกติษัษฏิกา,,,,,,,,,,,,,,,,,,,,,,,,
Sixty volumes of commentary,อรรถกถา 60 ม้วน,,9,,,,,,,,,,,,,,,,,,,,,,
sixty volumes of Tendai literature,บทนิพนธ์ 60 ม้วน,,2,,,,,,,,,,,,,,,,,,,,,,
skewer-dried persimmons,ลูกพลับเสียบไม้ตากแห้ง,,113,,,,,,,,,,,,,,,,,,,,,,
skirmish ,ต่อสู้,,139,,,,,,,,,,,,,,,,,,,,,,
slacken,ย่อหย่อน,,257,,,,,,,,,,,,,,,,,,,,,,
slander the correct teachings,หมิ่นประมาทคำสอนที่ถูกต้อง,,2,,,,,,,,,,,,,,,,,,,,,,
slander the Law,ผู้หมิ่นประมาทธรรม,,7,,,,,,,,,,,,,,,,,,,,,,
slanderer of the Law,ผู้หมิ่นประมาทธรรม,,167,,,,,,,,,,,,,,,,,,,,,,
slanderers,ผู้หมิ่นประมาทธรรม,,105,,,,,,,,,,,,,,,,,,,,,,
slanderous monks,นักบวชที่ดูหมิ่นธรรม,,"2,55",,,,,,,,,,,,,,,,,,,,,,
slightest ,แม้แต่น้อย,,7,,,,,,,,,,,,,,,,,,,,,,
small sparks,ประกายไฟเล็ก ๆ,,127,,,,,,,,,,,,,,,,,,,,,,
smiling backstabbers,พวกหน้าไหว้หลังหลอก,,105,,,,,,,,,,,,,,,,,,,,,,
snares,กับดัก,,128,,,,,,,,,,,,,,,,,,,,,,
social convention,ธรรมเนียมปฏิบัติของสังคม,,9,,,,,,,,,,,,,,,,,,,,,,
Sōga,พระโซงะ,,35,,,,,,,,,,,,,,,,,,,,,,
Soga no Iname,ท่านโซงะ โนะ อินาเมะ,,257,,,,,,,,,,,,,,,,,,,,,,
Soga no Umako,ท่านโซงะ โนะ อุมาโกะ,,"10, 30",,,,,,,,,,,,,,,,,,,,,,
sole source of salvation,บ่อเกิดหนึ่งเดียวของการหลุดพ้น,,13,,,,,,,,,,,,,,,,,,,,,,
solely,เท่านั้น,,introduction,,,,,,,,,,,,,,,,,,,,,,
solely,เพราะ...เท่านั้น,,8,,,,,,,,,,,,,,,,,,,,,,
solely,เพียงเพราะ,,6/14/ 33,,,,,,,,,,,,,,,,,,,,,,
Son of Heaven,บุตรแห่งสวรรค์,,81,,,,,,,,,,,,,,,,,,,,,,
son of the aristocracy,บุตรหลานของบรรดาชนชั้นศักดินา,,2,,,,,,,,,,,,,,,,,,,,,,
son or daughter,บุตรหรือบุตรี,,26,,,,,,,,,,,,,,,,,,,,,,
Sons of gods Rare Moon,อริยจันทรเทพบุตร,,139,,,,,,,,,,,,,,,,,,,,,,
soul,ชีวิต/ ชีวิตจิตใจ/ จิตวิญญาณ,,62,,,,,,,,,,,,,,,,,,,,,,
soul of ,จิตวิญญาณ,,"30, 62",,,,,,,,,,,,,,,,,,,,,,
source unknown,ไม่ปรากฏที่มา,,13,,,,,,,,,,,,,,,,,,,,,,
southern continent of Jambudvīpa,ชมพูทวีปซึ่งเป็นทวีปทางใต้,,12,,,,,,,,,,,,,,,,,,,,,,
southern continent of Jambudvīpa,ชมพูทวีปอันเป็นทวีปตอนใต้,,"2,38",,,,,,,,,,,,,,,,,,,,,,
southern continent of Jambudvīpa,ชมพูทวีปอันเป็นทวีปทางตอนใต้,,33,,,,,,,,,,,,,,,,,,,,,,
southern continent of Jambudvīpa,ทวีปตอนใต้แห่งชมพูทวีป,,14,,,,,,,,,,,,,,,,,,,,,,
Southern Dipper,ดาวอุตราษาฒทางทิศใต้,,2,,,,,,,,,,,,,,,,,,,,,,
sovereign,เจ้านาย,,,,,,,,,,,,,,,,,,,,,,,,
sovereign = ruler,ผู้ปกครองประเทศ,,128,,,,,,,,,,,,,,,,,,,,,,
"Sovereigns, emperors, kings",ฮ๋องเต้/จักรพรรดิ/อ๋อง (ใหญ่มาเล็ก),,,,,,,,,,,,,,,,,,,,,,,,
Soya Jiro Hyoe-no-jo Kyoshin,โซหยะ ชิโร เฮียวเอ โนะ โจ เคียวชิน (รอแก้ไขเป็น เฮียวเอะ) แก้เป็นจิโรด้วย,,89,,,,,,,,,,,,,,,,,,,,,,
Soya Village,หมู่บ้านโซหยะ,,89,,,,,,,,,,,,,,,,,,,,,,
speaking falsely,ตรัสคำเท็จ,,12,,,,,,,,,,,,,,,,,,,,,,
specific reasons ,เหตุผลที่กล่าวเช่นนี้,,9,,,,,,,,,,,,,,,,,,,,,,
spill (tear),เสีย(น้ำตา),,13,,,,,,,,,,,,,,,,,,,,,,
spirit,จิตใจ / จิตวิญญาณ / เจตนารมณ์,,,,,,,,,,,,,,,,,,,,,,,,
spiritual aspect,ลักษณะทางด้านจิตใจ,,,,,,,,,,,,,,,,,,,,,,,,
spiritual life,จิตวิญญาณ,,introduction,,,,,,,,,,,,,,,,,,,,,,
spiritual property,คุณสมบัติด้านจิตใจ,,11,,,,,,,,,,,,,,,,,,,,,,
spontaneous joy,,,13,,,,,,,,,,,,,,,,,,,,,,
Spotless World,วิมลโลกธาตุทางทิศใต้,,,,,,,,,,,,,,,,,,,,,,,,
spread ,เผยแผ่,,7,,,,,,,,,,,,,,,,,,,,,,
spread widely,แผ่ขยายอย่างกว้างขวาง,,66,,,,,,,,,,,,,,,,,,,,,,
spring up,โลดแล่น / โลดเต้น,,9,,,,,,,,,,,,,,,,,,,,,,
Spur ,ปลุกเร้า,,139,,,,,,,,,,,,,,,,,,,,,,
squeezed into the space of a fingernail,เบียดเสียดกันอยู่ในช่องว่างของเล็บมือ,,30,,,,,,,,,,,,,,,,,,,,,,
Ssu-ma,ตระกูลซือหม่า (จีนกลาง) ซีแบ้ (แต้จิ๋ว),,2,,,,,,,,,,,,,,,,,,,,,,
stage of near-perfect enlightenment,ขั้นวิปัสสนสัมมาสัมโพธิญาณ,,5/ 13,,,,,,,,,,,,,,,,,,,,,,
stage of realizing the non-birth and non-extinction of all phenomena,บรรลุขั้นอนุตปัตติกธรรมษานติ,,11,,,,,,,,,,,,,,,,,,,,,,
stain,รอยฝัง,,32,,,,,,,,,,,,,,,,,,,,,,
stakes up,ปลด / ถือ,,3,,,,,,,,,,,,,,,,,,,,,,
stand,สถิตย์,,139,,,,,,,,,,,,,,,,,,,,,,
stand shoulder to shoulder,,,13,,,,,,,,,,,,,,,,,,,,,,
Standard Zen,นิกายเซนดั้งเดิม,,30,,,,,,,,,,,,,,,,,,,,,,
"starvation, pestilence, horrible agonies",ความอดอยาก โรคระบาดและความทุกข์ทรมานแสนสาหัส,,100,,,,,,,,,,,,,,,,,,,,,,
state,กล่าว,,14,,,,,,,,,,,,,,,,,,,,,,
state,ดำรัส/ประกาศ,,12,,,,,,,,,,,,,,,,,,,,,,
state of affairs,เหตุอาเพศ,,16,,,,,,,,,,,,,,,,,,,,,,
state of avaivartika,ขั้นอไววรติก,,2,,,,,,,,,,,,,,,,,,,,,,
state of hell,สภาพชีวิตนรก,,59,,,,,,,,,,,,,,,,,,,,,,
state of quietude,ภาวะแห่งความสงบนิ่ง,,30,,,,,,,,,,,,,,,,,,,,,,
statements,ถ้อยแถลง,,8,,,,,,,,,,,,,,,,,,,,,,
states of Paekche and Koguryŏ in Korea ,อาณาจักรแพ็กเจและอาณาจักรโคคุเรียวประเทศเกาหลี,,30,,,,,,,,,,,,,,,,,,,,,,
statesman ,รัฐบุรุษ,,39,,,,,,,,,,,,,,,,,,,,,,
stature ,,,169,,,,,,,,,,,,,,,,,,,,,,
staunch follower,ลูกศิษย์ผู้ภักดี / เข้มแข็ง (*116),,"1, 81",,,,,,,,,,,,,,,,,,,,,,
staunch unity,ความสามัคคีอันแข็งแกร่ง,,24,,,,,,,,,,,,,,,,,,,,,,
stave,กระบอง,,2,,,,,,,,,,,,,,,,,,,,,,
steadfast,เข้มแข็ง,,31,,,,,,,,,,,,,,,,,,,,,,
steadfast faith ,ความศรัทธาที่มั่นคง,,129,,,,,,,,,,,,,,,,,,,,,,
steward,ผู้ปกครองท้องถิ่น,,"introduction, 4, 14, 81, 113",,,,,,,,,,,,,,,,,,,,,,
steward of the great estates,ขุนนางศักดินา,,2,,,,,,,,,,,,,,,,,,,,,,
sticks and staves,ไม้และกระบอง,,66,,,,,,,,,,,,,,,,,,,,,,
sticks of wood or tiles and stone,ท่อนไม้หรือกระเบื้องและก้อนหิน,,43,,,,,,,,,,,,,,,,,,,,,,
"sticks, staves, shards, and rubble",ไม้ กระบอง กระเบื้องและเศษหิน,,66,,,,,,,,,,,,,,,,,,,,,,
still one’s advice is not heeded,คำแนะนำยังคงถูกเพิกเฉย ,,13,,,,,,,,,,,,,,,,,,,,,,
still your mind,ทำจิตใจให้สงบ ,,13,,,,,,,,,,,,,,,,,,,,,,
stirred ,,,,,,,,,,,,,,,,,,,,,,,,,
stone stupa,สถูปหิน,,113,,,,,,,,,,,,,,,,,,,,,,
stop and consider (this),จงไตร่ตรอง (เรื่องนี้) ให้ดี,,57,,,,,,,,,,,,,,,,,,,,,,
stop to consider ,เมื่อมาพิจารณาดูแล้ว,,13,,,,,,,,,,,,,,,,,,,,,,
stop to ponder the logic of the matter,หากมาตรองดูหลักเหตุผล,,13,,,,,,,,,,,,,,,,,,,,,,
storehouse ,คลัง,,14,,,,,,,,,,,,,,,,,,,,,,
Storehouse of Various Treasures Sutra ,รัตนครรภศาสตร์,,62,,,,,,,,,,,,,,,,,,,,,,
strange and portentous occurrences that have taken place in the skies and on the earth,ฟ้าดินวิปริต,,44,,,,,,,,,,,,,,,,,,,,,,
strange occurrences on earth,เหตุการณ์ประหลาดบนโลก,,62,,,,,,,,,,,,,,,,,,,,,,
streamers of paper or cloth,ริ้วกระดาษหรือผ้า,,13,,,,,,,,,,,,,,,,,,,,,,
strengthen ,ปลุกเร้า,,10,,,,,,,,,,,,,,,,,,,,,,
strengthen ,ปลุกเร้า,,,,,,,,,,,,,,,,,,,,,,,,
strict accordance,ตรงตาม,,42,,,,,,,,,,,,,,,,,,,,,,
string of coins,เงินเหรียญร้อยเป็นพวง,,27,,,,,,,,,,,,,,,,,,,,,,
stripped off his skin,ถลกหนัง,,13,,,,,,,,,,,,,,,,,,,,,,
strive in faith ,บากบั่นในความศรัทธา,,3,,,,,,,,,,,,,,,,,,,,,,
striving,พยายามอย่างหนัก,,30,,,,,,,,,,,,,,,,,,,,,,
strong wind,ลมที่พัดแรง,,17,,,,,,,,,,,,,,,,,,,,,,
stronghold,ฐาน/ที่มั่น,,introduction/4,,,,,,,,,,,,,,,,,,,,,,
struck dumb,,,93,,,,,,,,,,,,,,,,,,,,,,
Su-chou,ซูโจว,,"25, 37, 44",,,,,,,,,,,,,,,,,,,,,,
Subhūti will become the Thus Come One Rare Form ,พระสุภูติจะได้เป็นพระนามรูปตถาคต ,,30,,,,,,,,,,,,,,,,,,,,,,
subjective wisdom ,ปัญญาเชิงจิตวิสัย ,,47,,,,,,,,,,,,,,,,,,,,,,
submerged in suffering,จมอยู่กับความทุกข์,,13,,,,,,,,,,,,,,,,,,,,,,
submit a memorial to the throne,ถวายฎีกาต่อราชสำนัก,,2,,,,,,,,,,,,,,,,,,,,,,
subordinate gods,เทพบริวาร,,101,,,,,,,,,,,,,,,,,,,,,,
subsequent remark,ความเห็น,,49,,,,,,,,,,,,,,,,,,,,,,
subsequent remark,ความเห็นในภายหลัง,,49,,,,,,,,,,,,,,,,,,,,,,
substance,แก่นแท้,,introduction,,,,,,,,,,,,,,,,,,,,,,
Subtle and Wonderful Voice,พระอโมฆสิทธิพุทธะ,,30,,,,,,,,,,,,,,,,,,,,,,
subtle principle,หลักธรรมที่ละเอียดอ่อน,,30,,,,,,,,,,,,,,,,,,,,,,
subtle teaching concerning,,,13,,,,,,,,,,,,,,,,,,,,,,
subtle test,รสละมุน,,5,,,,,,,,,,,,,,,,,,,,,,
succession,การสืบทอด,,13,,,,,,,,,,,,,,,,,,,,,,
Sudāya,พระสุทายะ,,14,,,,,,,,,,,,,,,,,,,,,,
suddenly vanished,มลายหายไปในพริบตา,,129,,,,,,,,,,,,,,,,,,,,,,
"suffering, emptiness, impermanence, and non-self",ทุกขัง สุญญตา อนิจจัง อนัตตา,,8,,,,,,,,,,,,,,,,,,,,,,
sufferings of birth and death,(หลุดพ้นจาก)..การเกิดตาย,,1,,,,,,,,,,,,,,,,,,,,,,
Sugawara no Michizane,ซูงาวาระ โนะ มิจิซาเนะ,,30,,,,,,,,,,,,,,,,,,,,,,
sui dynasties,ราชวงศ์สุย,,17,,,,,,,,,,,,,,,,,,,,,,
Sukemune ,สึเขะมุเนะ,,,,,,,,,,,,,,,,,,,,,,,,
Sumeru,เขาพระสุเมรุ,,2,,,,,,,,,,,,,,,,,,,,,,
sumi inksticks,แท่งหมึกจีน ,,39,,,,,,,,,,,,,,,,,,,,,,
Sumitomo,สุมิโทะโมะ,,137,,,,,,,,,,,,,,,,,,,,,,
Summary of Mahayana,คำสอนมหายานโดยสังเขป,,2,,,,,,,,,,,,,,,,,,,,,,
summit of the world of form,ยอดรูปภพ,,62,,,,,,,,,,,,,,,,,,,,,,
summon up,ปลุกเร้า / เรียก,,1,,,,,,,,,,,,,,,,,,,,,,
sun and moon ,ดวงอาทิตย์และดวงจันทร์ - ทางดาราศาสตร์ ส่วน พระอาทิตย์และพระจันทร์ - ทางความเชื่อ,,19,,,,,,,,,,,,,,,,,,,,,,
"sun of the Buddha, the",ดวงอาทิตย์แห่งพระพุทธะ,,66,,,,,,,,,,,,,,,,,,,,,,
Sun Seed,อาทิจจพันธุ์,,66,,,,,,,,,,,,,,,,,,,,,,
Sunakshatra,สงฆ์สุนักษัตร,,30,,,,,,,,,,,,,,,,,,,,,,
superintendents (of Mount Hiei),ผู้อำนวยการสงฆ์ (แห่งเขาฮิเออิ),,"38, 30 ",,,,,,,,,,,,,,,,,,,,,,
superintendents of priests,ผู้อำนวยการสงฆ์ ,,30,,,,,,,,,,,,,,,,,,,,,,
superior faculties,ศักยภาพสูง,,8,,,,,,,,,,,,,,,,,,,,,,
superior to,สูงส่งกว่า,,61,,,,,,,,,,,,,,,,,,,,,,
Supernatural Powers,อภิญญาสูตร,,30,,,,,,,,,,,,,,,,,,,,,,
Supervisor of Priests Eshin,พระเอะชิน ผู้ดูแลสำนักสงฆ์,,"2,13,35",,,,,,,,,,,,,,,,,,,,,,
supporter,อุปัฏฐาก,,10,,,,,,,,,,,,,,,,,,,,,,
supreme commander,จอมทัพ,,39,,,,,,,,,,,,,,,,,,,,,,
supreme law,ธรรมะสูงสุด,,1,,,,,,,,,,,,,,,,,,,,,,
Supreme perfect enlightenment / supreme enlightenment /,อนุตรสัมมาสัมโพธิญาณ,,13,,,,,,,,,,,,,,,,,,,,,,
supreme ruler,มหาราชา,,30,,,,,,,,,,,,,,,,,,,,,,
surge,(พุ่ง) ทะยาน,,3,,,,,,,,,,,,,,,,,,,,,,
surmise,เข้าใจ,,8,,,,,,,,,,,,,,,,,,,,,,
surpass,หนักหนากว่า/ เหนือกว่า/ เกินกว่า,,17,,,,,,,,,,,,,,,,,,,,,,
Suruga Province,จังหวัดสุรุงะ (ปัจจุบันอยู่ทางตอนกลางของเขตการปกครองของเมืองชิสุโอกะ),,"3,81, 113",,,,,,,,,,,,,,,,,,,,,,
survive unharmed,"รอดชีวิตมาได้โดยปลอดภัย, รอดมาได้โดยไม่ได้รับบาดเจ็บ",,139,,,,,,,,,,,,,,,,,,,,,,
Susano’o no Mikoto,ซูซาโนะโอะ โนะ มิโคโตะ,,19,,,,,,,,,,,,,,,,,,,,,,
sustain,จรรโลง,,62,,,,,,,,,,,,,,,,,,,,,,
Sutra of gloden light the King of glorious sutras,สุวรรณประภาสอุตตมราชาสูตร,,,,,,,,,,,,,,,,,,,,,,,,
Sutra on the Wise and the Foolish,ทมมูกนิทานสูตร,,"14, 36",,,,,,,,,,,,,,,,,,,,,,
sutras that are complete and final,พระสูตรที่สมบูรณ์และสุดท้าย,,8,,,,,,,,,,,,,,,,,,,,,,
swordsmanship,เพลงดาบ,,139,,,,,,,,,,,,,,,,,,,,,,
symbolic of the Buddhas....,สัญลักษณ์...ของพระพุทธะ,,39,,,,,,,,,,,,,,,,,,,,,,
synthesis,การผสมผเส,,9,,,,,,,,,,,,,,,,,,,,,,
Syŏngmyŏng ,พระเจ้าซ็อง-มย็อง,,15,,,,,,,,,,,,,,,,,,,,,,
T'ai yuan,(ตำบล)ต้าหยวน,,48,,,,,,,,,,,,,,,,,,,,,,
"T'ai-kung Wang, P'o-ch'i, Po I, Shu Ch'i, Ch'i Li-chi, Yen Kuang, Chieh Tzu-sui","ไท่กงวั่ง, โป๋ฉี, โป๋หยี, ชูฉี, ฉีหลี่จี้, เหยียนกวง, เจี้ยจื่อซุย",,13,,,,,,,,,,,,,,,,,,,,,,
T'ang dynasty,ราชวงศ์ถัง,,2,,,,,,,,,,,,,,,,,,,,,,
T'ien-t'ai's teaching of concentration and insight,,,,,,,,,,,,,,,,,,,,,,,,,
T’ai-yüan,ต้าหยวน,,48,,,,,,,,,,,,,,,,,,,,,,
T’ang Yao,ถังเหยา ,,,,,,,,,,,,,,,,,,,,,,,,
T’ien-pao era,ยุคเทียนเป่า ,,30,,,,,,,,,,,,,,,,,,,,,,
"T’ien-t’ai’s three major works: Great Concentration and Insight, The Words and Phrases of the Lotus Sutra, and The Profound Meaning of the Lotus Sutra, consisting of thirty volumes, and Miao-lo’s three commentaries on them, which also consist of thirty volumes.",บทนิพนธ์ 60 ม้วน คือ มหาปกรณ์ 3 ของพระเทียนไท้ ได้แก่ บทนิพนธ์มหาสมถวิปัสสนา บทนิพนธ์อธิบายศัพท์สัทธรรมปุณฑริกสูตรและบทนิพนธ์อรรถกถาสัทธรรมปุณฑริกสูตร ซึ่งมีทั้งหมด 30 ม้วน รวมกับอรรถกถามหาปกรณ์ 3 ของพระเทียนไท้โดยพระเมียวลักที่มีอีก 30 ม้วน,,2,,,,,,,,,,,,,,,,,,,,,,
Ta-tz’u-en-ssu temple,วัดต้าฉือเอินซื่อ,,30,,,,,,,,,,,,,,,,,,,,,,
taboo,ข้อห้าม,,9,,,,,,,,,,,,,,,,,,,,,,
tailorbird,นกกระจิบ,,14,,,,,,,,,,,,,,,,,,,,,,
Taira,ไทระ,,105,,,,,,,,,,,,,,,,,,,,,,
